date,day_label,session_type,player_id,team,duration_min,total_distance_m,high_speed_distance_m,sprint_distance_m,accel_count,decel_count,mean_accel_intensity,mean_decel_intensity,max_speed_kmh,%_max_speed,distance_at_max_speed_m,rpe,hr_mean,hr_zone_1_min,hr_zone_2_min,hr_zone_3_min,hr_zone_4_min,hr_zone_5_min,internal_load_rpe,internal_load_hr
2025-01-05,MD-1,Training,67,U19,81,5793.526360510012,372.67424600103686,173.48574482092343,12,4,2.6,3.96,30.3,94.4,519.6,7.7,125.1,17,17,19,25,3,623.7,223
2025-01-05,MD-1,Training,68,U19,73,6263.269379286843,365.6155594456686,0.0,9,9,2.85,2.69,26.7,77.6,343.7,6.4,123.8,15,19,15,20,4,467.20000000000005,198
2025-01-05,MD-1,Training,69,U19,83,6429.637666104695,371.28756410327816,0.0,12,12,2.71,3.37,27.8,85.0,257.7,6.1,136.4,20,18,23,19,3,506.29999999999995,216
2025-01-05,MD-1,Training,70,U19,74,6824.8511263071305,497.6788673812579,146.63705533664364,14,15,3.31,3.76,31.7,99.7,629.7,4.9,131.7,18,19,18,16,3,362.6,189
2025-01-05,MD-1,Training,71,U19,87,6906.993985950952,470.1603857233978,125.26590613210008,10,14,2.79,3.93,25.3,75.3,481.7,5.9,149.4,22,20,23,20,2,513.3000000000001,221
2025-01-05,MD-1,Training,72,U19,81,7325.163345643944,434.11494809661474,0.0,9,15,3.89,3.95,30.3,87.1,293.1,4.9,167.9,19,16,20,24,2,396.90000000000003,217
2025-01-05,MD-1,Training,73,U19,79,7702.473377408707,452.5677351015484,110.99329814845083,9,8,2.5,3.81,28.9,93.8,569.3,6.8,129.1,17,20,23,19,0,537.1999999999999,202
2025-01-05,MD-1,Training,74,U19,69,6015.706067667335,574.0290656743375,116.25946483210905,15,11,3.4,4.0,30.4,93.0,348.0,7.1,130.2,13,15,15,23,3,489.9,195
2025-01-05,MD-1,Training,75,U19,99,7332.237434917592,700.4507381563579,146.8318152839203,4,11,3.76,2.74,21.6,70.6,450.4,4.2,123.0,25,22,21,28,3,415.8,259
2025-01-05,MD-1,Training,76,U19,78,8831.85349010044,614.7383257865529,110.48406666791156,15,13,3.89,3.08,22.9,72.0,276.8,7.1,151.5,21,17,17,19,4,553.8,202
2025-01-05,MD-1,Training,77,U19,80,7293.767870516029,461.51185183798157,171.91410408273998,10,13,2.92,3.95,23.3,70.4,584.4,6.5,157.4,19,17,18,23,3,520.0,214
2025-01-05,MD-1,Training,78,U19,72,6297.34922757945,607.2630090311749,0.0,6,12,3.95,3.17,28.1,85.2,297.7,5.4,159.7,19,19,18,14,2,388.8,177
2025-01-05,MD-1,Training,79,U19,65,9621.044796873337,674.6306722067122,268.5354535745712,18,13,2.79,2.78,25.6,80.3,578.2,7.2,127.2,14,15,14,17,5,468.0,179
2025-01-05,MD-1,Training,80,U19,92,4947.527441750784,288.0464154222047,0.0,12,9,3.49,3.9,31.5,94.6,344.7,6.3,173.9,20,20,17,27,8,579.6,259
2025-01-04,MD-2,Training,1,First Team,79,7759.550466289382,428.5035285459722,149.601292710106,9,12,2.55,3.49,28.0,85.9,288.9,3.9,154.1,21,22,17,14,5,308.09999999999997,197
2025-01-04,MD-2,Training,2,First Team,73,6901.0380686637845,464.9639252350091,0.0,5,11,3.42,2.88,28.3,87.3,380.6,7.1,169.2,17,16,16,19,5,518.3,198
2025-01-04,MD-2,Training,3,First Team,69,8557.568276528975,517.3304070436849,0.0,12,15,3.07,3.71,30.6,94.7,487.1,5.3,138.2,16,13,16,19,5,365.7,191
2025-01-04,MD-2,Training,4,First Team,79,5279.01704852749,437.21072681123144,112.14625684729545,14,10,3.42,3.91,30.5,90.0,186.8,4.8,153.0,18,21,21,15,4,379.2,203
2025-01-04,MD-2,Training,5,First Team,59,9069.758049610085,569.2798590453759,0.0,10,13,2.61,3.09,27.8,75.5,371.7,7.1,122.5,16,15,13,13,2,418.9,147
2025-01-04,MD-2,Training,6,First Team,72,9632.399607470863,943.0687570248591,0.0,18,12,3.63,3.3,32.4,90.3,577.9,6.7,169.5,14,19,17,17,5,482.40000000000003,196
2025-01-04,MD-2,Training,7,First Team,72,8746.922485465535,603.1180114982087,131.40838713419575,16,11,3.36,2.99,23.8,71.3,428.9,3.0,178.7,19,16,18,15,4,216.0,185
2025-01-04,MD-2,Training,8,First Team,79,9020.0045856323,570.9340214892052,94.84888383681003,13,13,3.91,2.77,29.8,88.7,411.2,4.5,152.8,18,16,16,25,4,355.5,218
2025-01-04,MD-2,Training,9,First Team,89,6286.017096420449,596.53191092434,0.0,11,12,2.85,2.54,35.4,95.2,617.5,3.7,133.9,18,22,21,25,3,329.3,240
2025-01-04,MD-2,Training,10,First Team,73,7109.020786494012,359.46853770227415,114.65895399018618,12,13,3.86,3.06,29.7,86.6,238.4,5.1,169.9,19,15,15,20,4,372.29999999999995,194
2025-01-04,MD-2,Training,11,First Team,73,5655.036659027188,378.16764886577454,65.99709567942436,9,4,3.16,3.0,29.9,81.9,379.4,3.8,154.3,14,14,15,24,6,277.4,213
2025-01-04,MD-2,Training,12,First Team,82,5268.455997650523,442.4705438131264,0.0,14,12,3.83,3.84,26.2,78.9,242.9,5.1,134.4,22,23,22,14,1,418.2,195
2025-01-04,MD-2,Training,13,First Team,71,8773.529266137677,507.2490391722927,150.98796507249517,14,13,3.8,2.93,28.3,84.0,643.6,5.1,145.6,19,14,19,13,6,362.09999999999997,186
2025-01-04,MD-2,Training,14,First Team,56,8392.067606508539,652.9828750585204,86.63977265958759,16,9,3.65,2.88,33.2,96.0,312.2,3.6,178.7,13,14,12,11,6,201.6,151
2025-01-04,MD-2,Training,15,First Team,84,9532.663233619198,764.1145104034109,205.020737052458,11,14,3.54,2.85,29.9,88.7,784.5,4.1,123.6,23,16,22,18,5,344.4,218
2025-01-04,MD-2,Training,16,First Team,65,6570.747044968044,633.7024093653072,126.85969612162779,9,12,3.32,2.76,26.9,78.9,502.5,7.8,123.0,19,17,17,12,0,507.0,152
2025-01-04,MD-2,Training,17,First Team,67,7000.7500975504445,381.4977738054949,117.74681602026733,18,7,2.94,3.29,30.1,90.9,651.2,7.0,160.6,14,12,14,22,5,469.0,193
2025-01-04,MD-2,Training,18,First Team,76,7978.969610765617,651.7667603642219,82.38181490250473,14,13,3.01,2.7,24.4,72.8,703.8,7.6,159.0,16,18,20,20,2,577.6,202
2025-01-04,MD-2,Training,19,First Team,71,7415.084458882474,370.7656120857732,127.03465984186938,9,11,3.94,3.35,26.3,85.4,266.6,5.7,142.8,16,15,16,23,1,404.7,191
2025-01-04,MD-2,Training,20,First Team,90,6952.731513365466,532.5346552707126,207.9657804970189,13,9,3.1,3.51,30.6,90.5,362.0,3.7,157.9,18,22,23,22,5,333.0,244
2025-01-04,MD-2,Training,21,U23,85,8229.592497536518,770.6434922328688,202.4889900050588,13,10,3.77,2.79,24.0,73.6,801.9,3.5,148.7,16,16,16,30,7,297.5,251
2025-01-04,MD-2,Training,22,U23,98,8770.736316959441,541.0407585215489,231.5592796223483,14,9,3.85,3.71,27.6,87.6,711.4,4.8,158.5,22,19,24,24,9,470.4,273
2025-01-04,MD-2,Training,23,U23,54,8213.387083418516,784.9284307911718,0.0,10,9,3.09,3.63,28.2,83.7,483.4,7.7,135.1,15,12,10,12,5,415.8,142
2025-01-04,MD-2,Training,24,U23,65,7117.865544578724,413.5205867180376,213.21557540899084,11,10,3.82,3.12,28.6,81.5,542.2,5.2,158.9,13,18,19,15,0,338.0,166
2025-01-04,MD-2,Training,25,U23,79,7196.5977793237735,414.3197618318256,158.5851978951157,13,9,3.09,2.74,29.7,92.0,321.1,3.3,153.1,19,17,20,17,6,260.7,211
2025-01-04,MD-2,Training,26,U23,77,5775.674133187053,452.19212888188355,103.5361929267809,10,7,3.39,2.62,31.8,98.1,478.6,5.9,169.7,15,18,19,20,5,454.3,213
2025-01-04,MD-2,Training,27,U23,79,7854.64053579797,501.5459947909985,98.08024308919612,8,11,3.9,3.51,26.2,84.5,680.8,7.8,121.3,16,19,20,21,3,616.1999999999999,213
2025-01-04,MD-2,Training,28,U23,83,6174.827075595192,493.8197975763493,109.07404310465611,9,15,3.03,3.7,30.4,86.6,542.2,6.2,167.1,21,19,23,16,4,514.6,212
2025-01-04,MD-2,Training,29,U23,97,8333.555683419838,508.5500851994223,178.60604035489519,8,12,3.29,2.84,29.8,90.0,296.7,5.2,129.8,22,19,23,30,3,504.40000000000003,264
2025-01-04,MD-2,Training,30,U23,69,2605.826964996598,180.16480477994028,33.63219392682831,12,5,3.35,3.82,29.4,86.7,253.2,3.2,125.9,12,13,15,20,9,220.8,208
2025-01-04,MD-2,Training,31,U23,70,7197.891950157936,700.3444101630657,114.67861145427744,6,6,3.28,2.87,25.7,80.8,714.5,6.4,176.9,17,14,13,22,4,448.0,192
2025-01-04,MD-2,Training,32,U23,64,8730.385514975387,615.8365095754988,159.84340624309567,8,19,3.59,2.97,27.9,81.8,406.7,3.5,130.7,16,15,15,11,7,224.0,170
2025-01-04,MD-2,Training,33,U23,83,6927.867239003841,371.5882650425167,0.0,10,8,3.11,3.97,25.2,75.4,595.4,4.7,163.9,21,21,21,12,8,390.1,214
2025-01-04,MD-2,Training,34,U23,57,7239.57659302315,412.65129644283695,151.82672290690334,11,13,2.7,2.74,33.2,98.5,662.9,7.5,179.5,12,12,14,15,4,427.5,158
2025-01-04,MD-2,Training,35,U23,48,6217.8983622718715,422.1366171759054,133.75861236823107,8,11,2.82,3.61,23.6,70.7,341.0,6.9,153.8,11,12,11,8,6,331.20000000000005,130
2025-01-04,MD-2,Training,36,U23,64,6606.7822841981415,374.3343796315093,0.0,11,11,2.51,3.24,26.5,78.6,537.9,3.1,155.1,16,12,14,13,9,198.4,179
2025-01-04,MD-2,Training,37,U23,77,5864.85403447611,454.6820991263899,119.80454290222929,17,12,3.14,3.62,31.5,97.5,410.8,3.9,136.1,17,19,19,19,3,300.3,203
2025-01-04,MD-2,Training,38,U23,67,9880.551253216392,534.3278243348404,0.0,8,8,3.1,3.72,25.2,70.4,745.6,6.3,167.9,19,13,14,19,2,422.09999999999997,173
2025-01-04,MD-2,Training,39,U23,73,8499.128549016867,664.882848344197,200.420772789225,14,16,2.85,3.85,25.6,77.6,386.2,3.7,171.5,14,18,18,14,9,270.1,205
2025-01-04,MD-2,Training,40,U23,75,5789.880429685767,350.1981031637133,132.65803882216156,19,10,3.51,3.59,30.7,87.2,257.5,5.5,138.7,18,20,20,16,1,412.5,187
2025-01-04,MD-2,Training,41,U21,69,4872.910117046595,309.22551297259304,0.0,11,10,2.59,3.23,25.8,73.3,231.0,4.6,168.5,19,19,18,9,4,317.4,167
2025-01-04,MD-2,Training,42,U21,82,7667.160711747392,745.640604567768,127.52280065413488,12,11,2.97,3.7,32.7,95.9,303.7,7.8,139.7,21,22,22,14,3,639.6,202
2025-01-04,MD-2,Training,43,U21,73,7508.030976882535,697.6862015754601,0.0,14,13,3.81,2.75,22.6,71.5,602.3,5.4,170.9,20,18,16,17,2,394.20000000000005,182
2025-01-04,MD-2,Training,44,U21,71,7136.651299909184,572.4711165083279,189.6506539313157,7,13,3.04,3.82,28.5,91.6,270.3,5.0,173.2,13,19,17,14,8,355.0,198
2025-01-04,MD-2,Training,45,U21,61,8189.928107747688,511.37574856597496,130.75588021145543,15,7,3.32,3.96,25.4,81.2,450.5,4.7,151.2,14,14,12,14,7,286.7,169
2025-01-04,MD-2,Training,46,U21,73,7322.239759174902,584.0827533006599,135.0502528104684,15,10,2.88,3.63,28.9,85.5,384.1,6.0,179.7,17,20,16,17,3,438.0,188
2025-01-04,MD-2,Training,47,U21,60,6387.046131194995,319.42481173842685,171.6683958859022,15,6,3.59,3.89,25.5,83.1,244.9,5.6,140.9,14,11,11,17,7,336.0,172
2025-01-04,MD-2,Training,48,U21,60,6840.268175229179,616.4455782579338,129.16935419299108,14,14,3.31,3.99,37.1,95.6,251.8,6.5,140.7,11,13,13,19,4,390.0,172
2025-01-04,MD-2,Training,49,U21,69,8544.823808695497,780.793398552586,0.0,10,8,2.78,3.33,24.2,78.8,506.0,4.9,172.6,15,14,19,17,4,338.1,188
2025-01-04,MD-2,Training,50,U21,84,6774.519309592192,439.68872724775883,90.00448093713958,15,12,2.61,3.86,22.9,75.8,592.7,5.7,124.7,24,18,23,15,4,478.8,209
2025-01-04,MD-2,Training,51,U21,77,6639.002238204681,336.34141783458597,168.55664252104077,8,9,3.09,3.32,25.7,74.7,520.4,3.8,138.6,19,19,15,17,7,292.59999999999997,205
2025-01-04,MD-2,Training,52,U21,75,5715.252643886201,393.59892688892785,61.70317512984722,20,3,3.09,3.92,24.7,74.2,476.9,3.5,178.9,17,19,16,18,5,262.5,200
2025-01-04,MD-2,Training,53,U21,63,7731.340445630078,443.01393290164077,219.2062747459986,17,14,3.0,2.97,27.6,89.0,424.6,3.7,155.8,13,13,13,20,4,233.10000000000002,178
2025-01-04,MD-2,Training,54,U21,86,8468.33433783517,677.8670809856465,146.0791034411838,16,11,2.77,2.66,33.1,96.5,457.3,6.4,121.5,23,19,17,25,2,550.4,222
2025-01-04,MD-2,Training,55,U21,61,7887.0238626376,546.8890905470909,0.0,8,6,2.51,3.23,24.5,73.6,406.5,7.6,129.7,16,14,14,12,5,463.59999999999997,159
2025-01-04,MD-2,Training,56,U21,91,6294.634611545078,603.1799471631181,109.78878292407447,15,18,3.4,3.82,25.6,71.5,302.1,5.3,133.6,24,25,21,17,4,482.3,225
2025-01-04,MD-2,Training,57,U21,77,6847.419961670433,494.6755695105696,116.63208672456076,18,9,3.77,3.04,31.9,93.8,656.5,6.1,164.5,17,15,17,23,5,469.7,215
2025-01-04,MD-2,Training,58,U21,78,6168.493049030004,539.4233519545992,139.99322693655455,8,11,2.94,3.62,26.2,84.5,278.3,7.8,162.9,21,17,17,15,8,608.4,206
2025-01-04,MD-2,Training,59,U21,75,8424.284376941514,719.130153232431,0.0,11,8,2.56,3.97,25.5,77.3,643.9,7.2,153.0,18,19,19,14,5,540.0,194
2025-01-04,MD-2,Training,60,U21,67,7090.128991922746,475.6204274921564,80.60635905580543,17,9,3.4,3.09,27.9,84.3,636.8,4.7,172.2,13,17,18,14,5,314.90000000000003,182
2025-01-04,MD-2,Training,61,U19,72,5081.45389567032,296.12166851837566,105.22143898780952,13,8,2.98,3.34,31.9,95.8,389.7,5.2,177.2,17,15,14,21,5,374.40000000000003,198
2025-01-04,MD-2,Training,62,U19,76,6087.660238832861,396.5426174260818,129.59613077961833,13,10,3.95,3.59,32.0,97.6,507.4,6.0,131.5,19,19,18,15,5,456.0,196
2025-01-04,MD-2,Training,63,U19,106,5314.758950140603,354.6120182224594,74.14682985856253,15,5,3.49,3.16,27.6,78.2,367.1,4.7,176.0,24,28,21,28,5,498.20000000000005,280
2025-01-04,MD-2,Training,64,U19,83,3883.282270215705,372.8991475965889,0.0,12,11,3.96,3.28,28.7,88.3,180.8,5.4,145.7,16,17,22,24,4,448.20000000000005,232
2025-01-04,MD-2,Training,65,U19,67,6085.148855692117,457.8805097746374,68.39056428982194,13,2,3.75,2.68,23.6,71.3,369.1,7.2,135.7,16,16,16,16,3,482.40000000000003,175
2025-01-04,MD-2,Training,66,U19,74,5147.079257850588,284.7939737638058,61.71293150696086,13,9,3.18,3.22,28.9,92.6,256.0,4.6,175.5,15,18,21,18,2,340.4,196
2025-01-04,MD-2,Training,67,U19,84,10306.34345394346,644.0146370352204,278.69350679286646,13,6,3.95,3.07,28.3,88.2,366.7,6.4,176.0,21,23,20,18,2,537.6,209
2025-01-04,MD-2,Training,68,U19,77,7493.399340886148,711.591529624352,94.60985746660606,10,16,3.51,2.95,26.0,75.6,621.6,5.4,133.5,19,14,17,21,6,415.8,212
2025-01-04,MD-2,Training,69,U19,63,6842.8121246579085,679.0308861257603,0.0,7,14,3.35,2.53,23.2,70.9,418.8,7.1,173.1,17,14,16,11,5,447.29999999999995,162
2025-01-04,MD-2,Training,70,U19,66,5352.069362233282,518.6640035963474,0.0,10,8,3.61,2.6,26.0,81.8,266.5,4.5,179.0,16,16,18,9,7,297.0,173
2025-01-04,MD-2,Training,71,U19,87,6260.282716368777,449.0284697835493,85.22217283274436,19,9,3.09,3.41,28.0,83.3,513.1,4.1,123.5,18,20,20,25,4,356.7,238
2025-01-04,MD-2,Training,72,U19,56,7179.398017326173,676.4225735369333,0.0,13,10,3.12,3.26,24.4,70.1,563.0,6.3,122.3,13,16,13,11,3,352.8,143
2025-01-04,MD-2,Training,73,U19,83,7006.3447884912275,601.5864397223356,181.8573413118708,16,11,3.95,3.55,22.3,72.4,633.4,5.4,124.1,24,18,23,18,0,448.20000000000005,201
2025-01-04,MD-2,Training,74,U19,88,6025.259671753845,594.0439986506876,95.30476830250197,12,9,2.69,2.95,30.5,93.3,379.7,4.1,130.0,19,24,19,21,5,360.79999999999995,233
2025-01-04,MD-2,Training,75,U19,74,7460.471609029357,439.85594673977414,143.2940799170234,4,13,2.78,2.56,21.6,70.6,628.3,3.7,148.1,15,20,14,23,2,273.8,199
2025-01-04,MD-2,Training,76,U19,94,7593.6982730646205,544.0277017054949,148.37834202666983,11,16,3.42,3.89,31.4,98.7,498.4,5.3,136.7,26,19,23,21,5,498.2,242
2025-01-04,MD-2,Training,77,U19,65,5545.384420547988,389.55454578976156,61.550030237572074,13,7,3.27,2.89,26.3,79.5,200.1,4.5,178.0,16,18,12,15,4,292.5,168
2025-01-04,MD-2,Training,78,U19,79,7068.237214496128,358.4291197294882,0.0,11,9,3.3,3.11,24.8,75.2,695.7,7.3,149.9,19,16,19,19,6,576.6999999999999,214
2025-01-04,MD-2,Training,79,U19,76,9897.910562138633,984.9832305800292,172.41639818422257,15,10,3.15,3.67,27.0,84.6,847.1,5.9,140.5,16,18,17,22,3,448.40000000000003,206
2025-01-04,MD-2,Training,80,U19,81,2643.3034051343693,259.9647286241343,72.07926664476811,7,15,3.58,3.06,24.2,72.7,164.0,5.0,172.0,17,22,22,14,6,405.0,213
2025-01-03,MD-3,Training,1,First Team,67,5130.603979098354,486.2672913365142,96.80824830095176,10,13,3.6,2.58,23.3,71.5,292.7,4.8,138.9,15,15,20,17,0,321.59999999999997,173
2025-01-03,MD-3,Training,2,First Team,73,5018.612040905048,395.603383479866,74.43618190942146,14,12,3.52,2.6,28.5,88.0,410.4,4.1,170.5,15,21,18,19,0,299.29999999999995,187
2025-01-03,MD-3,Training,3,First Team,70,6488.2381289949835,633.6761021173572,0.0,8,12,2.69,2.93,24.9,77.1,291.6,5.1,162.2,16,20,20,11,3,357.0,175
2025-01-03,MD-3,Training,4,First Team,62,6054.962530699158,323.3462959106814,92.85824531132378,12,9,2.97,2.59,30.9,91.2,185.8,5.0,139.8,15,15,13,13,6,310.0,166
2025-01-03,MD-3,Training,5,First Team,69,8350.799615997388,603.8990805791339,199.2367558425176,14,16,3.63,3.35,28.8,78.3,527.9,4.7,154.8,17,16,13,18,5,324.3,185
2025-01-03,MD-3,Training,6,First Team,84,6928.943946183346,453.92734186893455,0.0,12,8,2.7,3.89,34.5,96.1,551.1,3.5,166.6,23,23,18,19,1,294.0,204
2025-01-03,MD-3,Training,7,First Team,85,7668.346871916235,604.7846510074636,146.98127179234947,12,12,3.15,2.94,28.8,86.2,301.7,6.5,167.7,18,23,24,20,0,552.5,216
2025-01-03,MD-3,Training,8,First Team,95,7638.391380194194,410.66998402892096,0.0,4,7,3.08,3.91,29.7,88.4,675.6,6.6,126.8,24,20,23,21,7,627.0,252
2025-01-03,MD-3,Training,9,First Team,65,5553.699892865133,536.1187149437288,0.0,14,22,3.73,3.47,33.3,89.5,216.5,6.3,178.9,12,14,17,18,4,409.5,183
2025-01-03,MD-3,Training,10,First Team,83,6440.589219354795,339.7737786334331,124.82183160065861,18,9,2.6,3.96,27.7,80.8,408.7,4.8,161.0,20,20,17,18,8,398.4,223
2025-01-03,MD-3,Training,11,First Team,67,6438.201610919075,532.9253483816117,0.0,13,16,3.19,2.62,32.9,90.1,563.3,4.2,145.3,14,13,18,17,5,281.40000000000003,187
2025-01-03,MD-3,Training,12,First Team,59,7827.828957733231,410.4781680150391,146.85697162004544,10,6,3.37,2.78,25.1,75.6,335.8,3.3,155.3,15,11,11,16,6,194.7,164
2025-01-03,MD-3,Training,13,First Team,87,7433.092004514754,493.0886119782243,162.9848876944208,9,13,3.37,3.61,30.4,90.2,330.1,4.8,127.6,23,24,22,13,5,417.59999999999997,214
2025-01-03,MD-3,Training,14,First Team,66,7484.778223687309,605.6252242501425,180.12526382381375,16,9,2.97,3.94,24.6,71.1,528.3,3.8,162.7,13,13,15,18,7,250.79999999999998,191
2025-01-03,MD-3,Training,15,First Team,79,6133.118834750934,460.1738958776186,79.31527838682327,13,7,3.39,3.63,26.7,79.2,376.3,5.0,179.0,18,20,17,22,2,395.0,207
2025-01-03,MD-3,Training,16,First Team,64,6678.898453408208,633.0980378732168,0.0,14,7,2.64,2.72,24.9,73.0,398.1,7.0,128.5,13,16,13,17,5,448.0,177
2025-01-03,MD-3,Training,17,First Team,88,5108.182222221536,392.6342133442354,120.82599511489045,13,16,3.75,3.99,24.8,74.9,400.6,6.4,178.8,17,23,24,18,6,563.2,237
2025-01-03,MD-3,Training,18,First Team,68,9285.287968343559,663.9643551676323,150.49054133062995,19,15,2.88,2.6,26.1,77.9,871.5,6.2,163.3,15,18,13,20,2,421.6,180
2025-01-03,MD-3,Training,19,First Team,89,4860.816446858236,278.5482517735494,71.4570445244109,14,12,2.53,3.86,24.1,78.2,424.7,8.0,132.7,25,24,21,13,6,712.0,218
2025-01-03,MD-3,Training,20,First Team,62,6408.290959857968,633.5999619756263,85.06736561146083,10,9,3.07,2.63,27.1,80.2,632.5,6.1,145.0,12,17,16,12,5,378.2,167
2025-01-03,MD-3,Training,21,U23,71,6741.78358943729,356.17704214540254,0.0,12,10,3.6,2.76,26.4,81.0,503.0,3.4,141.7,16,19,16,15,5,241.4,187
2025-01-03,MD-3,Training,22,U23,75,7632.6701113763065,719.9880319307072,168.57582678064307,13,7,2.53,3.81,24.3,77.1,342.0,6.7,139.2,17,15,20,16,7,502.5,206
2025-01-03,MD-3,Training,23,U23,89,6231.43863898496,356.399703645472,0.0,11,13,3.6,2.85,31.8,94.4,443.6,4.1,134.2,20,19,24,19,7,364.9,241
2025-01-03,MD-3,Training,24,U23,79,6103.711447548317,454.08567273678256,0.0,13,11,3.88,3.7,29.3,83.5,490.2,5.9,149.5,16,17,16,22,8,466.1,226
2025-01-03,MD-3,Training,25,U23,72,7939.920455894606,775.0410492150224,179.68744718006792,12,10,3.43,3.17,30.1,93.2,360.7,3.8,144.4,16,17,14,20,5,273.59999999999997,197
2025-01-03,MD-3,Training,26,U23,79,7978.459227415346,442.5979910608888,107.67489026198785,14,13,3.51,3.42,31.4,96.9,283.3,4.7,134.9,23,19,21,15,1,371.3,189
2025-01-03,MD-3,Training,27,U23,64,7998.053402549245,495.47848059833103,0.0,11,20,3.01,2.51,28.0,90.3,702.1,3.7,129.6,12,15,13,18,6,236.8,183
2025-01-03,MD-3,Training,28,U23,87,8928.077918521407,808.4085252786823,258.4058834536351,11,11,3.86,2.63,34.4,98.0,783.8,7.0,132.1,24,24,19,17,3,609.0,212
2025-01-03,MD-3,Training,29,U23,76,5233.58348828234,412.35207289126737,54.11202198274246,21,7,3.35,3.9,29.8,90.0,458.4,3.1,152.5,15,19,18,20,4,235.6,207
2025-01-03,MD-3,Training,30,U23,43,6867.814238489958,394.68697833673883,92.3564926286465,12,12,3.71,3.73,33.7,99.4,447.3,5.3,165.2,7,9,9,10,8,227.9,132
2025-01-03,MD-3,Training,31,U23,73,5760.227243130917,533.7670792993596,69.03490245161004,6,15,3.58,2.65,28.2,88.7,316.4,6.9,134.0,19,20,15,17,2,503.70000000000005,182
2025-01-03,MD-3,Training,32,U23,81,7391.765210461764,416.5668057368675,97.69848252717395,14,6,3.72,3.9,29.1,85.3,713.4,5.7,143.7,21,18,18,17,7,461.7,214
2025-01-03,MD-3,Training,33,U23,87,6949.352827903519,636.5404066641898,115.81789475365677,12,8,3.23,3.0,24.5,73.4,324.7,7.7,138.3,19,17,19,28,4,669.9,242
2025-01-03,MD-3,Training,34,U23,62,10224.329895599214,693.4952966465341,299.6787732788809,11,8,3.64,2.81,30.8,91.4,321.9,5.1,166.6,13,14,12,15,8,316.2,177
2025-01-03,MD-3,Training,35,U23,71,7622.236723053811,714.3552755453511,186.39167284068262,10,6,3.24,2.62,25.3,75.7,732.2,7.9,142.6,15,18,18,15,5,560.9,190
2025-01-03,MD-3,Training,36,U23,82,6432.47217610035,358.17485789705114,0.0,15,9,2.93,3.06,31.2,92.6,436.0,3.4,121.1,16,19,23,19,5,278.8,224
2025-01-03,MD-3,Training,37,U23,86,7796.463492946135,571.6267996519204,94.86742589959943,8,11,3.92,3.37,27.8,86.1,261.4,3.3,131.2,24,18,19,22,3,283.8,220
2025-01-03,MD-3,Training,38,U23,79,5969.478850450754,374.48444074535126,108.33504312958243,8,12,3.75,3.27,30.7,85.8,413.8,3.9,131.9,18,20,17,22,2,308.09999999999997,207
2025-01-03,MD-3,Training,39,U23,68,8451.739036037807,479.9009900436264,0.0,14,13,2.87,3.76,25.2,76.4,296.5,6.5,144.2,13,19,14,17,5,442.0,186
2025-01-03,MD-3,Training,40,U23,81,5480.455732565743,288.0594110720705,68.32138795255628,11,7,3.06,2.73,33.1,94.0,435.7,4.0,142.0,17,21,17,25,1,324.0,215
2025-01-03,MD-3,Training,41,U21,88,4208.440106001828,402.1883777821755,56.77172963189366,11,12,3.8,3.84,34.4,97.7,154.2,5.7,164.4,18,23,22,19,6,501.6,236
2025-01-03,MD-3,Training,42,U21,89,6887.515571309169,404.2893809785734,71.3658317953504,11,12,3.75,2.82,25.1,73.6,617.2,3.8,178.5,24,22,26,14,3,338.2,217
2025-01-03,MD-3,Training,43,U21,72,6108.826554268023,500.38144042251434,174.51360349855682,13,8,3.77,2.79,30.0,94.9,423.9,6.8,162.8,19,16,20,12,5,489.59999999999997,184
2025-01-03,MD-3,Training,44,U21,61,5298.57932028065,368.101493137016,86.86711881430082,10,13,3.67,3.16,26.3,84.6,447.5,4.9,146.6,14,13,14,16,4,298.90000000000003,166
2025-01-03,MD-3,Training,45,U21,69,8711.29482341612,663.9116128293986,134.05627731034392,14,12,3.43,3.26,27.0,86.3,480.5,3.4,131.6,16,13,13,23,4,234.6,193
2025-01-03,MD-3,Training,46,U21,80,7468.976486810984,563.424476081116,0.0,15,7,2.93,2.87,30.2,89.3,564.4,7.1,145.1,15,16,21,20,8,568.0,230
2025-01-03,MD-3,Training,47,U21,90,8100.321720258798,407.9961253693754,87.08310119732836,14,11,3.2,3.18,26.9,87.6,445.3,3.8,150.2,20,25,25,15,5,342.0,230
2025-01-03,MD-3,Training,48,U21,84,8096.500940178222,796.6408654184279,178.20961570964116,12,8,3.44,3.34,35.8,92.3,401.5,5.8,125.3,19,21,21,17,6,487.2,222
2025-01-03,MD-3,Training,49,U21,54,6966.947703993595,501.83032789302956,165.0064539486561,17,15,3.83,2.99,24.4,79.5,458.7,7.7,122.9,12,11,12,13,6,415.8,152
2025-01-03,MD-3,Training,50,U21,71,8115.47766331026,714.9469535280806,241.57676177914686,12,8,2.74,3.92,28.1,93.0,395.9,6.0,163.3,20,19,17,11,4,426.0,173
